표준코드,단축코드,한글종목명,한글종목약명,영문종목명,상장일,최종거래일,최종결제일,기초자산유형,거래승수,권리유형,행사가격
KR4C01693350,C0169335,코스피200 P 202609   335.0,P 202609   335.0,KOSPI 200 P 202609   335.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,335
KR4C01693400,C0169340,코스피200 P 202609   340.0,P 202609   340.0,KOSPI 200 P 202609   340.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,340
KR4C01693459,C0169345,코스피200 P 202609   345.0,P 202609   345.0,KOSPI 200 P 202609   345.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,345
KR4C01693509,C0169350,코스피200 P 202609   350.0,P 202609   350.0,KOSPI 200 P 202609   350.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,350
KR4C01693558,C0169355,코스피200 P 202609   355.0,P 202609   355.0,KOSPI 200 P 202609   355.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,355
KR4C01693608,C0169360,코스피200 P 202609   360.0,P 202609   360.0,KOSPI 200 P 202609   360.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,360
KR4C01693657,C0169365,코스피200 P 202609   365.0,P 202609   365.0,KOSPI 200 P 202609   365.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,365
KR4C01693707,C0169370,코스피200 P 202609   370.0,P 202609   370.0,KOSPI 200 P 202609   370.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,370
KR4C01693756,C0169375,코스피200 P 202609   375.0,P 202609   375.0,KOSPI 200 P 202609   375.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,375
KR4C01693806,C0169380,코스피200 P 202609   380.0,P 202609   380.0,KOSPI 200 P 202609   380.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,380
KR4C01693855,C0169385,코스피200 P 202609   385.0,P 202609   385.0,KOSPI 200 P 202609   385.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,385
KR4C01693905,C0169390,코스피200 P 202609   390.0,P 202609   390.0,KOSPI 200 P 202609   390.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,390
KR4C01693954,C0169395,코스피200 P 202609   395.0,P 202609   395.0,KOSPI 200 P 202609   395.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,395
KR4C01694002,C0169400,코스피200 P 202609   400.0,P 202609   400.0,KOSPI 200 P 202609   400.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,400
KR4C01694051,C0169405,코스피200 P 202609   405.0,P 202609   405.0,KOSPI 200 P 202609   405.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,405
KR4C01694101,C0169410,코스피200 P 202609   410.0,P 202609   410.0,KOSPI 200 P 202609   410.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,410
KR4C01694150,C0169415,코스피200 P 202609   415.0,P 202609   415.0,KOSPI 200 P 202609   415.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,415
KR4C01694200,C0169420,코스피200 P 202609   420.0,P 202609   420.0,KOSPI 200 P 202609   420.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,420
KR4C01694259,C0169425,코스피200 P 202609   425.0,P 202609   425.0,KOSPI 200 P 202609   425.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,425
KR4C01694309,C0169430,코스피200 P 202609   430.0,P 202609   430.0,KOSPI 200 P 202609   430.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,430
KR4C01694358,C0169435,코스피200 P 202609   435.0,P 202609   435.0,KOSPI 200 P 202609   435.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,435
KR4C01694408,C0169440,코스피200 P 202609   440.0,P 202609   440.0,KOSPI 200 P 202609   440.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,440
KR4C01694457,C0169445,코스피200 P 202609   445.0,P 202609   445.0,KOSPI 200 P 202609   445.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,445
KR4C01694507,C0169450,코스피200 P 202609   450.0,P 202609   450.0,KOSPI 200 P 202609   450.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,450
KR4C01694556,C0169455,코스피200 P 202609   455.0,P 202609   455.0,KOSPI 200 P 202609   455.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,455
KR4C01694606,C0169460,코스피200 P 202609   460.0,P 202609   460.0,KOSPI 200 P 202609   460.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,460
KR4C01694655,C0169465,코스피200 P 202609   465.0,P 202609   465.0,KOSPI 200 P 202609   465.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,465
KR4C01694705,C0169470,코스피200 P 202609   470.0,P 202609   470.0,KOSPI 200 P 202609   470.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,470
KR4C01694754,C0169475,코스피200 P 202609   475.0,P 202609   475.0,KOSPI 200 P 202609   475.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,475
KR4C01694804,C0169480,코스피200 P 202609   480.0,P 202609   480.0,KOSPI 200 P 202609   480.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,480
KR4C01694853,C0169485,코스피200 P 202609   485.0,P 202609   485.0,KOSPI 200 P 202609   485.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,485
KR4C01694903,C0169490,코스피200 P 202609   490.0,P 202609   490.0,KOSPI 200 P 202609   490.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,490
KR4C01694952,C0169495,코스피200 P 202609   495.0,P 202609   495.0,KOSPI 200 P 202609   495.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,495
KR4C01695009,C0169500,코스피200 P 202609   500.0,P 202609   500.0,KOSPI 200 P 202609   500.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,500
KR4C01695058,C0169505,코스피200 P 202609   505.0,P 202609   505.0,KOSPI 200 P 202609   505.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,505
KR4C01695108,C0169510,코스피200 P 202609   510.0,P 202609   510.0,KOSPI 200 P 202609   510.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,510
KR4C01695157,C0169515,코스피200 P 202609   515.0,P 202609   515.0,KOSPI 200 P 202609   515.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,515
KR4C01695207,C0169520,코스피200 P 202609   520.0,P 202609   520.0,KOSPI 200 P 202609   520.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,520
KR4C01695256,C0169525,코스피200 P 202609   525.0,P 202609   525.0,KOSPI 200 P 202609   525.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,525
KR4C01695306,C0169530,코스피200 P 202609   530.0,P 202609   530.0,KOSPI 200 P 202609   530.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,530
KR4C01695355,C0169535,코스피200 P 202609   535.0,P 202609   535.0,KOSPI 200 P 202609   535.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,535
KR4C01695405,C0169540,코스피200 P 202609   540.0,P 202609   540.0,KOSPI 200 P 202609   540.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,540
KR4C01695454,C0169545,코스피200 P 202609   545.0,P 202609   545.0,KOSPI 200 P 202609   545.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,545
KR4C01695504,C0169550,코스피200 P 202609   550.0,P 202609   550.0,KOSPI 200 P 202609   550.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,550
KR4C01695553,C0169555,코스피200 P 202609   555.0,P 202609   555.0,KOSPI 200 P 202609   555.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,555
KR4C01695603,C0169560,코스피200 P 202609   560.0,P 202609   560.0,KOSPI 200 P 202609   560.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,560
KR4C01695652,C0169565,코스피200 P 202609   565.0,P 202609   565.0,KOSPI 200 P 202609   565.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,565
KR4C01695702,C0169570,코스피200 P 202609   570.0,P 202609   570.0,KOSPI 200 P 202609   570.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,570
KR4C01695751,C0169575,코스피200 P 202609   575.0,P 202609   575.0,KOSPI 200 P 202609   575.0,2025-09-12,2026-09-10,2026-09-11,지수(Index),250000,풋옵션,575
KR4B01686355,B0168635,코스피200 C 202608   635.0,C 202608   635.0,KOSPI 200 C 202608   635.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,635
KR4B01686405,B0168640,코스피200 C 202608   640.0,C 202608   640.0,KOSPI 200 C 202608   640.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,640
KR4B01686454,B0168645,코스피200 C 202608   645.0,C 202608   645.0,KOSPI 200 C 202608   645.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,645
KR4B01686504,B0168650,코스피200 C 202608   650.0,C 202608   650.0,KOSPI 200 C 202608   650.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,650
KR4B01686553,B0168655,코스피200 C 202608   655.0,C 202608   655.0,KOSPI 200 C 202608   655.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,655
KR4B01686603,B0168660,코스피200 C 202608   660.0,C 202608   660.0,KOSPI 200 C 202608   660.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,660
KR4B01686652,B0168665,코스피200 C 202608   665.0,C 202608   665.0,KOSPI 200 C 202608   665.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,665
KR4B01686702,B0168670,코스피200 C 202608   670.0,C 202608   670.0,KOSPI 200 C 202608   670.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,670
KR4B01686751,B0168675,코스피200 C 202608   675.0,C 202608   675.0,KOSPI 200 C 202608   675.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,675
KR4B01686801,B0168680,코스피200 C 202608   680.0,C 202608   680.0,KOSPI 200 C 202608   680.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,680
KR4B01686850,B0168685,코스피200 C 202608   685.0,C 202608   685.0,KOSPI 200 C 202608   685.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,685
KR4B01686900,B0168690,코스피200 C 202608   690.0,C 202608   690.0,KOSPI 200 C 202608   690.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,690
KR4C01686354,C0168635,코스피200 P 202608   635.0,P 202608   635.0,KOSPI 200 P 202608   635.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,635
KR4C01686404,C0168640,코스피200 P 202608   640.0,P 202608   640.0,KOSPI 200 P 202608   640.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,640
KR4C01686453,C0168645,코스피200 P 202608   645.0,P 202608   645.0,KOSPI 200 P 202608   645.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,645
KR4C01686503,C0168650,코스피200 P 202608   650.0,P 202608   650.0,KOSPI 200 P 202608   650.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,650
KR4C01686552,C0168655,코스피200 P 202608   655.0,P 202608   655.0,KOSPI 200 P 202608   655.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,655
KR4C01686602,C0168660,코스피200 P 202608   660.0,P 202608   660.0,KOSPI 200 P 202608   660.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,660
KR4C01686651,C0168665,코스피200 P 202608   665.0,P 202608   665.0,KOSPI 200 P 202608   665.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,665
KR4C01686701,C0168670,코스피200 P 202608   670.0,P 202608   670.0,KOSPI 200 P 202608   670.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,670
KR4C01686750,C0168675,코스피200 P 202608   675.0,P 202608   675.0,KOSPI 200 P 202608   675.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,675
KR4C01686800,C0168680,코스피200 P 202608   680.0,P 202608   680.0,KOSPI 200 P 202608   680.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,680
KR4C01686859,C0168685,코스피200 P 202608   685.0,P 202608   685.0,KOSPI 200 P 202608   685.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,685
KR4C01686909,C0168690,코스피200 P 202608   690.0,P 202608   690.0,KOSPI 200 P 202608   690.0,2026-03-05,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,690
KR4B0168A123,B0168A12,"코스피200 C 202608 1,030.0","C 202608 1,030.0","KOSPI 200 C 202608 1,030.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1030
KR4B0168A131,B0168A13,"코스피200 C 202608 1,035.0","C 202608 1,035.0","KOSPI 200 C 202608 1,035.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1035
KR4B0168A149,B0168A14,"코스피200 C 202608 1,040.0","C 202608 1,040.0","KOSPI 200 C 202608 1,040.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1040
KR4B0168A156,B0168A15,"코스피200 C 202608 1,045.0","C 202608 1,045.0","KOSPI 200 C 202608 1,045.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1045
KR4B0168A164,B0168A16,"코스피200 C 202608 1,050.0","C 202608 1,050.0","KOSPI 200 C 202608 1,050.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1050
KR4B0168A172,B0168A17,"코스피200 C 202608 1,055.0","C 202608 1,055.0","KOSPI 200 C 202608 1,055.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1055
KR4B0168A180,B0168A18,"코스피200 C 202608 1,060.0","C 202608 1,060.0","KOSPI 200 C 202608 1,060.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1060
KR4B0168A198,B0168A19,"코스피200 C 202608 1,065.0","C 202608 1,065.0","KOSPI 200 C 202608 1,065.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1065
KR4C0168A121,C0168A12,"코스피200 P 202608 1,030.0","P 202608 1,030.0","KOSPI 200 P 202608 1,030.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1030
KR4C0168A139,C0168A13,"코스피200 P 202608 1,035.0","P 202608 1,035.0","KOSPI 200 P 202608 1,035.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1035
KR4C0168A147,C0168A14,"코스피200 P 202608 1,040.0","P 202608 1,040.0","KOSPI 200 P 202608 1,040.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1040
KR4C0168A154,C0168A15,"코스피200 P 202608 1,045.0","P 202608 1,045.0","KOSPI 200 P 202608 1,045.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1045
KR4C0168A162,C0168A16,"코스피200 P 202608 1,050.0","P 202608 1,050.0","KOSPI 200 P 202608 1,050.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1050
KR4C0168A170,C0168A17,"코스피200 P 202608 1,055.0","P 202608 1,055.0","KOSPI 200 P 202608 1,055.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1055
KR4C0168A188,C0168A18,"코스피200 P 202608 1,060.0","P 202608 1,060.0","KOSPI 200 P 202608 1,060.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1060
KR4C0168A196,C0168A19,"코스피200 P 202608 1,065.0","P 202608 1,065.0","KOSPI 200 P 202608 1,065.0",2026-02-27,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1065
KR4B0168A032,B0168A03,"코스피200 C 202608 1,010.0","C 202608 1,010.0","KOSPI 200 C 202608 1,010.0",2026-02-26,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1010
KR4B0168A040,B0168A04,"코스피200 C 202608 1,015.0","C 202608 1,015.0","KOSPI 200 C 202608 1,015.0",2026-02-26,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1015
KR4B0168A057,B0168A05,"코스피200 C 202608 1,020.0","C 202608 1,020.0","KOSPI 200 C 202608 1,020.0",2026-02-26,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1020
KR4B0168A065,B0168A06,"코스피200 C 202608 1,025.0","C 202608 1,025.0","KOSPI 200 C 202608 1,025.0",2026-02-26,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1025
KR4C0168A030,C0168A03,"코스피200 P 202608 1,010.0","P 202608 1,010.0","KOSPI 200 P 202608 1,010.0",2026-02-26,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1010
KR4C0168A048,C0168A04,"코스피200 P 202608 1,015.0","P 202608 1,015.0","KOSPI 200 P 202608 1,015.0",2026-02-26,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1015
KR4C0168A055,C0168A05,"코스피200 P 202608 1,020.0","P 202608 1,020.0","KOSPI 200 P 202608 1,020.0",2026-02-26,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1020
KR4C0168A063,C0168A06,"코스피200 P 202608 1,025.0","P 202608 1,025.0","KOSPI 200 P 202608 1,025.0",2026-02-26,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1025
KR4B01689904,B0168990,코스피200 C 202608   990.0,C 202608   990.0,KOSPI 200 C 202608   990.0,2026-02-25,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,990
KR4B01689953,B0168995,코스피200 C 202608   995.0,C 202608   995.0,KOSPI 200 C 202608   995.0,2026-02-25,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,995
KR4B0168A016,B0168A01,"코스피200 C 202608 1,000.0","C 202608 1,000.0","KOSPI 200 C 202608 1,000.0",2026-02-25,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1000
KR4B0168A024,B0168A02,"코스피200 C 202608 1,005.0","C 202608 1,005.0","KOSPI 200 C 202608 1,005.0",2026-02-25,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,1005
KR4C01689903,C0168990,코스피200 P 202608   990.0,P 202608   990.0,KOSPI 200 P 202608   990.0,2026-02-25,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,990
KR4C01689952,C0168995,코스피200 P 202608   995.0,P 202608   995.0,KOSPI 200 P 202608   995.0,2026-02-25,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,995
KR4C0168A014,C0168A01,"코스피200 P 202608 1,000.0","P 202608 1,000.0","KOSPI 200 P 202608 1,000.0",2026-02-25,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1000
KR4C0168A022,C0168A02,"코스피200 P 202608 1,005.0","P 202608 1,005.0","KOSPI 200 P 202608 1,005.0",2026-02-25,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,1005
KR4B01689854,B0168985,코스피200 C 202608   985.0,C 202608   985.0,KOSPI 200 C 202608   985.0,2026-02-24,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,985
KR4C01689853,C0168985,코스피200 P 202608   985.0,P 202608   985.0,KOSPI 200 P 202608   985.0,2026-02-24,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,985
KR4B01689656,B0168965,코스피200 C 202608   965.0,C 202608   965.0,KOSPI 200 C 202608   965.0,2026-02-23,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,965
KR4B01689706,B0168970,코스피200 C 202608   970.0,C 202608   970.0,KOSPI 200 C 202608   970.0,2026-02-23,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,970
KR4B01689755,B0168975,코스피200 C 202608   975.0,C 202608   975.0,KOSPI 200 C 202608   975.0,2026-02-23,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,975
KR4B01689805,B0168980,코스피200 C 202608   980.0,C 202608   980.0,KOSPI 200 C 202608   980.0,2026-02-23,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,980
KR4C01689655,C0168965,코스피200 P 202608   965.0,P 202608   965.0,KOSPI 200 P 202608   965.0,2026-02-23,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,965
KR4C01689705,C0168970,코스피200 P 202608   970.0,P 202608   970.0,KOSPI 200 P 202608   970.0,2026-02-23,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,970
KR4C01689754,C0168975,코스피200 P 202608   975.0,P 202608   975.0,KOSPI 200 P 202608   975.0,2026-02-23,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,975
KR4C01689804,C0168980,코스피200 P 202608   980.0,P 202608   980.0,KOSPI 200 P 202608   980.0,2026-02-23,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,980
KR4B01689409,B0168940,코스피200 C 202608   940.0,C 202608   940.0,KOSPI 200 C 202608   940.0,2026-02-20,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,940
KR4B01689458,B0168945,코스피200 C 202608   945.0,C 202608   945.0,KOSPI 200 C 202608   945.0,2026-02-20,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,945
KR4B01689508,B0168950,코스피200 C 202608   950.0,C 202608   950.0,KOSPI 200 C 202608   950.0,2026-02-20,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,950
KR4B01689557,B0168955,코스피200 C 202608   955.0,C 202608   955.0,KOSPI 200 C 202608   955.0,2026-02-20,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,955
KR4B01689607,B0168960,코스피200 C 202608   960.0,C 202608   960.0,KOSPI 200 C 202608   960.0,2026-02-20,2026-08-13,2026-08-14,지수(Index),250000,콜옵션,960
KR4C01689408,C0168940,코스피200 P 202608   940.0,P 202608   940.0,KOSPI 200 P 202608   940.0,2026-02-20,2026-08-13,2026-08-14,지수(Index),250000,풋옵션,940
