step,timestamp,index_price,option_mid,option_delta,market_bid,market_ask,market_spread,cash,inventory,net_delta,reservation_price,lp_bid,lp_ask,lp_spread,pnl,time_remaining,total_trades,total_bought,total_sold,hedge_position,total_hedges,bid_inside_market,ask_inside_market
400,400.0,1132.4,44.95,0.3989,44.8,45.1,0.30000000000000426,-43.650000000000006,1,0.3989,44.94667583333334,44.75,45.1,0.3500000000000014,1.2999999999999972,0.9814814814814815,13,7,6,0,0,False,True
401,401.0,1132.4,44.675,0.3988,44.45,44.9,0.44999999999999574,-43.650000000000006,1,0.3988,44.67167666666666,44.400000000000006,44.900000000000006,0.5,1.0249999999999915,0.9814351851851851,13,7,6,0,0,False,False
402,402.0,1132.4,44.7,0.3988,44.45,44.95,0.5,-43.650000000000006,1,0.3988,44.69667666666667,44.400000000000006,44.95,0.5499999999999972,1.0499999999999972,0.9813888888888889,13,7,6,0,0,False,True
403,403.0,1132.4,44.75,0.3988,44.55,44.95,0.4000000000000057,-43.650000000000006,1,0.3988,44.746676666666666,44.5,44.95,0.45000000000000284,1.0999999999999943,0.9813425925925926,13,7,6,0,0,False,True
404,404.0,1132.4,44.8,0.3988,44.6,45.0,0.3999999999999986,-43.650000000000006,1,0.3988,44.79667666666666,44.550000000000004,45.0,0.44999999999999574,1.1499999999999915,0.9812962962962963,13,7,6,0,0,False,True
405,405.0,1132.4,44.8,0.3989,44.65,44.95,0.30000000000000426,-43.650000000000006,1,0.3989,44.79667583333333,44.6,44.95,0.3500000000000014,1.1499999999999915,0.98125,13,7,6,0,0,False,True
406,406.0,1132.4,44.825,0.3989,44.65,45.0,0.3500000000000014,1.2999999999999972,0,0.0,44.825,44.650000000000006,45.0,0.3499999999999943,1.2999999999999972,0.9812037037037037,14,7,7,0,0,True,True
407,407.0,1132.4,44.825,0.3989,44.65,45.0,0.3500000000000014,1.2999999999999972,0,0.0,44.825,44.650000000000006,45.0,0.3499999999999943,1.2999999999999972,0.9811574074074074,14,7,7,0,0,True,True
408,408.0,1132.4,44.8,0.3989,44.65,44.95,0.30000000000000426,1.2999999999999972,0,0.0,44.8,44.6,44.95,0.3500000000000014,1.2999999999999972,0.9811111111111112,14,7,7,0,0,False,True
409,409.0,1132.4,44.825,0.3989,44.7,44.95,0.25,1.2999999999999972,0,0.0,44.825,44.7,44.95,0.25,1.2999999999999972,0.9810648148148148,14,7,7,0,0,True,True
410,410.0,1132.37,44.825,0.399,44.7,44.95,0.25,1.2999999999999972,0,0.0,44.825,44.7,44.95,0.25,1.2999999999999972,0.9810185185185185,14,7,7,0,0,True,True
411,411.0,1132.37,44.825,0.3988,44.7,44.95,0.25,1.2999999999999972,0,0.0,44.825,44.7,44.95,0.25,1.2999999999999972,0.9809722222222222,14,7,7,0,0,True,True
412,412.0,1132.37,44.8,0.3989,44.65,44.95,0.30000000000000426,1.2999999999999972,0,0.0,44.8,44.6,44.95,0.3500000000000014,1.2999999999999972,0.980925925925926,14,7,7,0,0,False,True
413,413.0,1132.37,44.8,0.3991,44.65,44.95,0.30000000000000426,46.25,-1,-0.3991,44.80332583333333,44.650000000000006,45.0,0.3499999999999943,1.4500000000000028,0.9808796296296296,15,7,8,0,0,True,False
414,414.0,1132.37,44.75,0.3991,44.6,44.9,0.29999999999999716,46.25,-1,-0.3991,44.753325833333335,44.6,44.95,0.3500000000000014,1.5,0.9808333333333333,15,7,8,0,0,True,False
415,415.0,1132.37,44.725,0.3989,44.6,44.85,0.25,46.25,-1,-0.3989,44.72832416666667,44.6,44.900000000000006,0.30000000000000426,1.5249999999999986,0.9807870370370371,15,7,8,0,0,True,False
416,416.0,1132.37,44.65,0.399,44.5,44.8,0.29999999999999716,46.25,-1,-0.399,44.653324999999995,44.5,44.85,0.3500000000000014,1.6000000000000014,0.9807407407407407,15,7,8,0,0,True,False
417,417.0,1132.37,44.775000000000006,0.3992,44.6,44.95,0.3500000000000014,46.25,-1,-0.3992,44.77832666666667,44.6,45.0,0.3999999999999986,1.4749999999999943,0.9806944444444444,15,7,8,0,0,True,False
418,418.0,1132.37,44.75,0.3992,44.6,44.9,0.29999999999999716,46.25,-1,-0.3992,44.753326666666666,44.6,44.95,0.3500000000000014,1.5,0.9806481481481482,15,7,8,0,0,True,False
419,419.0,1132.37,44.65,0.3992,44.5,44.8,0.29999999999999716,46.25,-1,-0.3992,44.653326666666665,44.5,44.85,0.3500000000000014,1.6000000000000014,0.9806018518518519,15,7,8,0,0,True,False
420,420.0,1131.89,44.675,0.3993,44.55,44.8,0.25,46.25,-1,-0.3993,44.678327499999995,44.550000000000004,44.85,0.29999999999999716,1.5750000000000028,0.9805555555555555,15,7,8,0,0,True,False
421,421.0,1131.89,44.625,0.3995,44.5,44.75,0.25,1.6999999999999957,0,0.0,44.625,44.5,44.75,0.25,1.6999999999999957,0.9805092592592592,16,8,8,0,0,True,True
422,422.0,1131.89,44.625,0.3991,44.5,44.75,0.25,1.6999999999999957,0,0.0,44.625,44.5,44.75,0.25,1.6999999999999957,0.980462962962963,16,8,8,0,0,True,True
423,423.0,1131.89,44.55,0.3994,44.4,44.7,0.30000000000000426,1.6999999999999957,0,0.0,44.55,44.35,44.7,0.3500000000000014,1.6999999999999957,0.9804166666666667,16,8,8,0,0,False,True
424,424.0,1131.89,44.525,0.3993,44.4,44.65,0.25,1.6999999999999957,0,0.0,44.525,44.35,44.650000000000006,0.30000000000000426,1.6999999999999957,0.9803703703703703,16,8,8,0,0,False,False
425,425.0,1131.89,44.525,0.3995,44.4,44.65,0.25,1.6999999999999957,0,0.0,44.525,44.35,44.650000000000006,0.30000000000000426,1.6999999999999957,0.9803240740740741,16,8,8,0,0,False,False
426,426.0,1131.89,44.525,0.3995,44.4,44.65,0.25,1.6999999999999957,0,0.0,44.525,44.35,44.650000000000006,0.30000000000000426,1.6999999999999957,0.9802777777777778,16,8,8,0,0,False,False
427,427.0,1131.89,44.525,0.3997,44.4,44.65,0.25,1.6999999999999957,0,0.0,44.525,44.35,44.650000000000006,0.30000000000000426,1.6999999999999957,0.9802314814814815,16,8,8,0,0,False,False
428,428.0,1131.89,44.525,0.3996,44.4,44.65,0.25,1.6999999999999957,0,0.0,44.525,44.35,44.650000000000006,0.30000000000000426,1.6999999999999957,0.9801851851851852,16,8,8,0,0,False,False
429,429.0,1131.89,44.575,0.3994,44.45,44.7,0.25,1.6999999999999957,0,0.0,44.575,44.45,44.7,0.25,1.6999999999999957,0.9801388888888889,16,8,8,0,0,True,True
430,430.0,1131.66,44.55,0.3997,44.4,44.7,0.30000000000000426,1.6999999999999957,0,0.0,44.55,44.35,44.7,0.3500000000000014,1.6999999999999957,0.9800925925925926,16,8,8,0,0,False,True
431,431.0,1131.66,44.525,0.3994,44.4,44.65,0.25,1.6999999999999957,0,0.0,44.525,44.35,44.650000000000006,0.30000000000000426,1.6999999999999957,0.9800462962962962,16,8,8,0,0,False,False
432,432.0,1131.66,44.55,0.3992,44.4,44.7,0.30000000000000426,1.6999999999999957,0,0.0,44.55,44.35,44.7,0.3500000000000014,1.6999999999999957,0.98,16,8,8,0,0,False,True
433,433.0,1131.66,44.6,0.3992,44.45,44.75,0.29999999999999716,1.6999999999999957,0,0.0,44.6,44.45,44.75,0.29999999999999716,1.6999999999999957,0.9799537037037037,16,8,8,0,0,True,True
434,434.0,1131.66,44.6,0.3991,44.45,44.75,0.29999999999999716,1.6999999999999957,0,0.0,44.6,44.45,44.75,0.29999999999999716,1.6999999999999957,0.9799074074074074,16,8,8,0,0,True,True
435,435.0,1131.66,44.7,0.3994,44.55,44.85,0.30000000000000426,1.6999999999999957,0,0.0,44.7,44.5,44.900000000000006,0.4000000000000057,1.6999999999999957,0.9798611111111111,16,8,8,0,0,False,False
436,436.0,1131.66,44.8,0.3993,44.65,44.95,0.30000000000000426,46.6,-1,-0.3993,44.803327499999995,44.650000000000006,45.0,0.3499999999999943,1.8000000000000043,0.9798148148148148,17,8,9,0,0,True,False
437,437.0,1131.66,44.775,0.3993,44.65,44.9,0.25,46.6,-1,-0.3993,44.778327499999996,44.650000000000006,44.95,0.29999999999999716,1.8250000000000028,0.9797685185185185,17,8,9,0,0,True,False
438,438.0,1131.66,44.825,0.3993,44.7,44.95,0.25,46.6,-1,-0.3993,44.8283275,44.7,45.0,0.29999999999999716,1.7749999999999986,0.9797222222222223,17,8,9,0,0,True,False
439,439.0,1131.66,44.825,0.3991,44.7,44.95,0.25,46.6,-1,-0.3991,44.82832583333334,44.7,45.0,0.29999999999999716,1.7749999999999986,0.9796759259259259,17,8,9,0,0,True,False
440,440.0,1131.87,44.9,0.3993,44.75,45.05,0.29999999999999716,46.6,-1,-0.3993,44.903327499999996,44.75,45.1,0.3500000000000014,1.7000000000000028,0.9796296296296296,17,8,9,0,0,True,False
441,441.0,1131.87,44.9,0.3995,44.75,45.05,0.29999999999999716,46.6,-1,-0.3995,44.903329166666666,44.75,45.1,0.3500000000000014,1.7000000000000028,0.9795833333333334,17,8,9,0,0,True,False
442,442.0,1131.87,44.825,0.3991,44.7,44.95,0.25,46.6,-1,-0.3991,44.82832583333334,44.7,45.0,0.29999999999999716,1.7749999999999986,0.979537037037037,17,8,9,0,0,True,False
443,443.0,1131.87,44.775,0.3993,44.65,44.9,0.25,46.6,-1,-0.3993,44.778327499999996,44.650000000000006,44.95,0.29999999999999716,1.8250000000000028,0.9794907407407407,17,8,9,0,0,True,False
444,444.0,1131.87,44.775,0.3993,44.65,44.9,0.25,46.6,-1,-0.3993,44.778327499999996,44.650000000000006,44.95,0.29999999999999716,1.8250000000000028,0.9794444444444445,17,8,9,0,0,True,False
445,445.0,1131.87,44.725,0.3993,44.6,44.85,0.25,46.6,-1,-0.3993,44.7283275,44.6,44.900000000000006,0.30000000000000426,1.875,0.9793981481481482,17,8,9,0,0,True,False
446,446.0,1131.87,44.825,0.3993,44.7,44.95,0.25,46.6,-1,-0.3993,44.8283275,44.7,45.0,0.29999999999999716,1.7749999999999986,0.9793518518518518,17,8,9,0,0,True,False
447,447.0,1131.87,44.85,0.3992,44.7,45.0,0.29999999999999716,46.6,-1,-0.3992,44.85332666666667,44.7,45.050000000000004,0.3500000000000014,1.75,0.9793055555555555,17,8,9,0,0,True,False
448,448.0,1131.87,44.85,0.3992,44.7,45.0,0.29999999999999716,46.6,-1,-0.3992,44.85332666666667,44.7,45.050000000000004,0.3500000000000014,1.75,0.9792592592592593,17,8,9,0,0,True,False
449,449.0,1131.87,44.825,0.3991,44.7,44.95,0.25,46.6,-1,-0.3991,44.82832583333334,44.7,45.0,0.29999999999999716,1.7749999999999986,0.979212962962963,17,8,9,0,0,True,False
450,450.0,1132.03,44.8,0.3995,44.65,44.95,0.30000000000000426,46.6,-1,-0.3995,44.803329166666664,44.650000000000006,45.0,0.3499999999999943,1.8000000000000043,0.9791666666666666,17,8,9,0,0,True,False
451,451.0,1132.03,44.825,0.3994,44.7,44.95,0.25,46.6,-1,-0.3994,44.82832833333334,44.7,45.0,0.29999999999999716,1.7749999999999986,0.9791203703703704,17,8,9,0,0,True,False
452,452.0,1132.03,44.875,0.3993,44.75,45.0,0.25,46.6,-1,-0.3993,44.8783275,44.75,45.050000000000004,0.30000000000000426,1.7250000000000014,0.9790740740740741,17,8,9,0,0,True,False
453,453.0,1132.03,46.5,0.3996,44.85,48.15,3.299999999999997,46.6,-1,-0.3996,46.50333,44.85,48.2,3.3500000000000014,0.10000000000000142,0.9790277777777778,17,8,9,0,0,True,False
454,454.0,1132.03,45.15,0.3993,45.0,45.3,0.29999999999999716,46.6,-1,-0.3993,45.153327499999996,45.0,45.35,0.3500000000000014,1.4500000000000028,0.9789814814814815,17,8,9,0,0,True,False
455,455.0,1132.03,45.2,0.3988,45.05,45.35,0.30000000000000426,46.6,-1,-0.3988,45.20332333333334,45.050000000000004,45.400000000000006,0.3500000000000014,1.3999999999999986,0.9789351851851852,17,8,9,0,0,True,False
456,456.0,1132.03,45.175,0.399,45.05,45.3,0.25,46.6,-1,-0.399,45.178324999999994,45.050000000000004,45.35,0.29999999999999716,1.4250000000000043,0.9788888888888889,17,8,9,0,0,True,False
457,457.0,1132.03,45.15,0.399,45.0,45.3,0.29999999999999716,46.6,-1,-0.399,45.153324999999995,45.0,45.35,0.3500000000000014,1.4500000000000028,0.9788425925925925,17,8,9,0,0,True,False
458,458.0,1132.03,45.15,0.3989,45.0,45.3,0.29999999999999716,46.6,-1,-0.3989,45.153324166666664,45.0,45.35,0.3500000000000014,1.4500000000000028,0.9787962962962963,17,8,9,0,0,True,False
459,459.0,1132.03,45.175,0.3989,45.05,45.3,0.25,46.6,-1,-0.3989,45.17832416666666,45.050000000000004,45.35,0.29999999999999716,1.4250000000000043,0.97875,17,8,9,0,0,True,False
460,460.0,1132.23,45.2,0.399,45.05,45.35,0.30000000000000426,46.6,-1,-0.399,45.203325,45.050000000000004,45.400000000000006,0.3500000000000014,1.3999999999999986,0.9787037037037037,17,8,9,0,0,True,False
461,461.0,1132.23,45.225,0.3987,45.1,45.35,0.25,46.6,-1,-0.3987,45.228322500000004,45.1,45.400000000000006,0.30000000000000426,1.375,0.9786574074074074,17,8,9,0,0,True,False
462,462.0,1132.23,45.225,0.3988,45.1,45.35,0.25,46.6,-1,-0.3988,45.228323333333336,45.1,45.400000000000006,0.30000000000000426,1.375,0.9786111111111111,17,8,9,0,0,True,False
463,463.0,1132.23,45.225,0.3986,45.1,45.35,0.25,46.6,-1,-0.3986,45.228321666666666,45.1,45.400000000000006,0.30000000000000426,1.375,0.9785648148148148,17,8,9,0,0,True,False
464,464.0,1132.23,45.2,0.3988,45.05,45.35,0.30000000000000426,46.6,-1,-0.3988,45.20332333333334,45.050000000000004,45.400000000000006,0.3500000000000014,1.3999999999999986,0.9785185185185186,17,8,9,0,0,True,False
465,465.0,1132.23,45.2,0.3989,45.05,45.35,0.30000000000000426,46.6,-1,-0.3989,45.20332416666667,45.050000000000004,45.400000000000006,0.3500000000000014,1.3999999999999986,0.9784722222222222,17,8,9,0,0,True,False
466,466.0,1132.23,45.2,0.399,45.05,45.35,0.30000000000000426,46.6,-1,-0.399,45.203325,45.050000000000004,45.400000000000006,0.3500000000000014,1.3999999999999986,0.9784259259259259,17,8,9,0,0,True,False
467,467.0,1132.23,45.225,0.3989,45.1,45.35,0.25,46.6,-1,-0.3989,45.22832416666667,45.1,45.400000000000006,0.30000000000000426,1.375,0.9783796296296297,17,8,9,0,0,True,False
468,468.0,1132.23,45.2,0.3988,45.05,45.35,0.30000000000000426,46.6,-1,-0.3988,45.20332333333334,45.050000000000004,45.400000000000006,0.3500000000000014,1.3999999999999986,0.9783333333333334,17,8,9,0,0,True,False
469,469.0,1132.23,45.125,0.3988,45.0,45.25,0.25,46.6,-1,-0.3988,45.128323333333334,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.978287037037037,17,8,9,0,0,True,False
470,470.0,1132.24,45.075,0.3988,44.95,45.2,0.25,46.6,-1,-0.3988,45.07832333333334,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9782407407407407,17,8,9,0,0,True,False
471,471.0,1132.24,45.075,0.3988,44.95,45.2,0.25,46.6,-1,-0.3988,45.07832333333334,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9781944444444445,17,8,9,0,0,True,False
472,472.0,1132.24,45.075,0.3989,44.95,45.2,0.25,46.6,-1,-0.3989,45.07832416666667,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9781481481481481,17,8,9,0,0,True,False
473,473.0,1132.24,45.075,0.3987,44.95,45.2,0.25,46.6,-1,-0.3987,45.078322500000006,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9781018518518518,17,8,9,0,0,True,False
474,474.0,1132.24,45.025,0.3989,44.9,45.15,0.25,46.6,-1,-0.3989,45.028324166666664,44.900000000000006,45.2,0.29999999999999716,1.5750000000000028,0.9780555555555556,17,8,9,0,0,True,False
475,475.0,1132.24,45.025,0.3989,44.9,45.15,0.25,46.6,-1,-0.3989,45.028324166666664,44.900000000000006,45.2,0.29999999999999716,1.5750000000000028,0.9780092592592593,17,8,9,0,0,True,False
476,476.0,1132.24,45.025,0.3988,44.9,45.15,0.25,46.6,-1,-0.3988,45.02832333333333,44.900000000000006,45.2,0.29999999999999716,1.5750000000000028,0.9779629629629629,17,8,9,0,0,True,False
477,477.0,1132.24,45.0,0.3987,44.85,45.15,0.29999999999999716,46.6,-1,-0.3987,45.0033225,44.85,45.2,0.3500000000000014,1.6000000000000014,0.9779166666666667,17,8,9,0,0,True,False
478,478.0,1132.24,45.075,0.3988,44.95,45.2,0.25,46.6,-1,-0.3988,45.07832333333334,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9778703703703704,17,8,9,0,0,True,False
479,479.0,1132.24,45.075,0.3988,44.95,45.2,0.25,46.6,-1,-0.3988,45.07832333333334,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9778240740740741,17,8,9,0,0,True,False
480,480.0,1132.31,45.075,0.3988,44.95,45.2,0.25,46.6,-1,-0.3988,45.07832333333334,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9777777777777777,17,8,9,0,0,True,False
481,481.0,1132.31,45.15,0.3988,45.0,45.3,0.29999999999999716,46.6,-1,-0.3988,45.15332333333333,45.0,45.35,0.3500000000000014,1.4500000000000028,0.9777314814814815,17,8,9,0,0,True,False
482,482.0,1132.31,45.125,0.3989,45.0,45.25,0.25,46.6,-1,-0.3989,45.128324166666665,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9776851851851852,17,8,9,0,0,True,False
483,483.0,1132.31,45.125,0.3987,45.0,45.25,0.25,46.6,-1,-0.3987,45.1283225,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9776388888888888,17,8,9,0,0,True,False
484,484.0,1132.31,45.125,0.3987,45.0,45.25,0.25,46.6,-1,-0.3987,45.1283225,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9775925925925926,17,8,9,0,0,True,False
485,485.0,1132.31,45.125,0.3987,45.0,45.25,0.25,46.6,-1,-0.3987,45.1283225,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9775462962962963,17,8,9,0,0,True,False
486,486.0,1132.31,45.125,0.399,45.0,45.25,0.25,46.6,-1,-0.399,45.128325,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9775,17,8,9,0,0,True,False
487,487.0,1132.31,45.175,0.3988,45.05,45.3,0.25,46.6,-1,-0.3988,45.17832333333333,45.050000000000004,45.35,0.29999999999999716,1.4250000000000043,0.9774537037037037,17,8,9,0,0,True,False
488,488.0,1132.31,45.175,0.3988,45.05,45.3,0.25,46.6,-1,-0.3988,45.17832333333333,45.050000000000004,45.35,0.29999999999999716,1.4250000000000043,0.9774074074074074,17,8,9,0,0,True,False
489,489.0,1132.31,45.175,0.3988,45.05,45.3,0.25,46.6,-1,-0.3988,45.17832333333333,45.050000000000004,45.35,0.29999999999999716,1.4250000000000043,0.9773611111111111,17,8,9,0,0,True,False
490,490.0,1132.38,45.125,0.3988,45.0,45.25,0.25,46.6,-1,-0.3988,45.128323333333334,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9773148148148149,17,8,9,0,0,True,False
491,491.0,1132.38,45.125,0.3989,45.0,45.25,0.25,46.6,-1,-0.3989,45.128324166666665,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9772685185185185,17,8,9,0,0,True,False
492,492.0,1132.38,45.125,0.3987,45.0,45.25,0.25,46.6,-1,-0.3987,45.1283225,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9772222222222222,17,8,9,0,0,True,False
493,493.0,1132.38,45.125,0.3989,45.0,45.25,0.25,46.6,-1,-0.3989,45.128324166666665,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.977175925925926,17,8,9,0,0,True,False
494,494.0,1132.38,45.125,0.3986,45.0,45.25,0.25,46.6,-1,-0.3986,45.128321666666665,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9771296296296297,17,8,9,0,0,True,False
495,495.0,1132.38,45.125,0.3988,45.0,45.25,0.25,46.6,-1,-0.3988,45.128323333333334,45.0,45.300000000000004,0.30000000000000426,1.4750000000000014,0.9770833333333333,17,8,9,0,0,True,False
496,496.0,1132.38,45.075,0.3987,44.95,45.2,0.25,46.6,-1,-0.3987,45.078322500000006,44.95,45.25,0.29999999999999716,1.5249999999999986,0.977037037037037,17,8,9,0,0,True,False
497,497.0,1132.38,45.075,0.3988,44.95,45.2,0.25,46.6,-1,-0.3988,45.07832333333334,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9769907407407408,17,8,9,0,0,True,False
498,498.0,1132.38,45.05,0.3987,44.9,45.2,0.30000000000000426,46.6,-1,-0.3987,45.0533225,44.900000000000006,45.25,0.3499999999999943,1.5500000000000043,0.9769444444444444,17,8,9,0,0,True,False
499,499.0,1132.38,45.05,0.399,44.9,45.2,0.30000000000000426,46.6,-1,-0.399,45.053324999999994,44.900000000000006,45.25,0.3499999999999943,1.5500000000000043,0.9768981481481481,17,8,9,0,0,True,False
500,500.0,1132.33,45.075,0.399,44.95,45.2,0.25,46.6,-1,-0.399,45.078325,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9768518518518519,17,8,9,0,0,True,False
501,501.0,1132.33,45.075,0.3989,44.95,45.2,0.25,46.6,-1,-0.3989,45.07832416666667,44.95,45.25,0.29999999999999716,1.5249999999999986,0.9768055555555556,17,8,9,0,0,True,False
502,502.0,1132.33,45.025,0.3987,44.9,45.15,0.25,46.6,-1,-0.3987,45.0283225,44.900000000000006,45.2,0.29999999999999716,1.5750000000000028,0.9767592592592592,17,8,9,0,0,True,False
503,503.0,1132.33,45.025,0.3989,44.9,45.15,0.25,46.6,-1,-0.3989,45.028324166666664,44.900000000000006,45.2,0.29999999999999716,1.5750000000000028,0.976712962962963,17,8,9,0,0,True,False
504,504.0,1132.33,45.025,0.3987,44.9,45.15,0.25,46.6,-1,-0.3987,45.0283225,44.900000000000006,45.2,0.29999999999999716,1.5750000000000028,0.9766666666666667,17,8,9,0,0,True,False
505,505.0,1132.33,45.025,0.3986,44.9,45.15,0.25,46.6,-1,-0.3986,45.02832166666666,44.900000000000006,45.2,0.29999999999999716,1.5750000000000028,0.9766203703703704,17,8,9,0,0,True,False
506,506.0,1132.33,45.05,0.3986,44.9,45.2,0.30000000000000426,46.6,-1,-0.3986,45.05332166666666,44.900000000000006,45.25,0.3499999999999943,1.5500000000000043,0.976574074074074,17,8,9,0,0,True,False
507,507.0,1132.33,45.05,0.3988,44.9,45.2,0.30000000000000426,46.6,-1,-0.3988,45.05332333333333,44.900000000000006,45.25,0.3499999999999943,1.5500000000000043,0.9765277777777778,17,8,9,0,0,True,False
508,508.0,1132.33,45.05,0.3986,44.9,45.2,0.30000000000000426,46.6,-1,-0.3986,45.05332166666666,44.900000000000006,45.25,0.3499999999999943,1.5500000000000043,0.9764814814814815,17,8,9,0,0,True,False
509,509.0,1132.33,45.05,0.3988,44.9,45.2,0.30000000000000426,46.6,-1,-0.3988,45.05332333333333,44.900000000000006,45.25,0.3499999999999943,1.5500000000000043,0.9764351851851852,17,8,9,0,0,True,False
510,510.0,1132.34,45.025,0.3989,44.9,45.15,0.25,46.6,-1,-0.3989,45.028324166666664,44.900000000000006,45.2,0.29999999999999716,1.5750000000000028,0.9763888888888889,17,8,9,0,0,True,False
511,511.0,1132.34,44.95,0.3987,44.8,45.1,0.30000000000000426,46.6,-1,-0.3987,44.953322500000006,44.800000000000004,45.150000000000006,0.3500000000000014,1.6499999999999986,0.9763425925925926,17,8,9,0,0,True,False
512,512.0,1132.34,44.95,0.3988,44.8,45.1,0.30000000000000426,46.6,-1,-0.3988,44.95332333333334,44.800000000000004,45.150000000000006,0.3500000000000014,1.6499999999999986,0.9762962962962963,17,8,9,0,0,True,False
513,513.0,1132.34,44.975,0.3988,44.85,45.1,0.25,46.6,-1,-0.3988,44.978323333333336,44.85,45.150000000000006,0.30000000000000426,1.625,0.97625,17,8,9,0,0,True,False
514,514.0,1132.34,44.95,0.3988,44.8,45.1,0.30000000000000426,46.6,-1,-0.3988,44.95332333333334,44.800000000000004,45.150000000000006,0.3500000000000014,1.6499999999999986,0.9762037037037037,17,8,9,0,0,True,False
515,515.0,1132.34,44.95,0.399,44.8,45.1,0.30000000000000426,46.6,-1,-0.399,44.953325,44.800000000000004,45.150000000000006,0.3500000000000014,1.6499999999999986,0.9761574074074074,17,8,9,0,0,True,False
516,516.0,1132.34,44.9,0.3991,44.75,45.05,0.29999999999999716,46.6,-1,-0.3991,44.903325833333334,44.75,45.1,0.3500000000000014,1.7000000000000028,0.9761111111111112,17,8,9,0,0,True,False
517,517.0,1132.34,44.9,0.3989,44.75,45.05,0.29999999999999716,46.6,-1,-0.3989,44.903324166666664,44.75,45.1,0.3500000000000014,1.7000000000000028,0.9760648148148148,17,8,9,0,0,True,False
518,518.0,1132.34,44.825,0.399,44.7,44.95,0.25,46.6,-1,-0.399,44.828325,44.7,45.0,0.29999999999999716,1.7749999999999986,0.9760185185185185,17,8,9,0,0,True,False
519,519.0,1132.34,44.775,0.399,44.65,44.9,0.25,46.6,-1,-0.399,44.778324999999995,44.650000000000006,44.95,0.29999999999999716,1.8250000000000028,0.9759722222222222,17,8,9,0,0,True,False
520,520.0,1132.31,44.8,0.399,44.65,44.95,0.30000000000000426,46.6,-1,-0.399,44.803324999999994,44.650000000000006,45.0,0.3499999999999943,1.8000000000000043,0.975925925925926,17,8,9,0,0,True,False
521,521.0,1132.31,44.825,0.3988,44.7,44.95,0.25,46.6,-1,-0.3988,44.82832333333334,44.7,45.0,0.29999999999999716,1.7749999999999986,0.9758796296296296,17,8,9,0,0,True,False
522,522.0,1132.31,44.825,0.399,44.7,44.95,0.25,46.6,-1,-0.399,44.828325,44.7,45.0,0.29999999999999716,1.7749999999999986,0.9758333333333333,17,8,9,0,0,True,False
523,523.0,1132.31,44.8,0.399,44.65,44.95,0.30000000000000426,1.8999999999999986,0,0.0,44.8,44.6,44.95,0.3500000000000014,1.8999999999999986,0.9757870370370371,18,9,9,0,0,False,True
524,524.0,1132.31,44.775,0.399,44.65,44.9,0.25,1.8999999999999986,0,0.0,44.775,44.6,44.900000000000006,0.30000000000000426,1.8999999999999986,0.9757407407407407,18,9,9,0,0,False,False
525,525.0,1132.31,44.775,0.399,44.65,44.9,0.25,1.8999999999999986,0,0.0,44.775,44.6,44.900000000000006,0.30000000000000426,1.8999999999999986,0.9756944444444444,18,9,9,0,0,False,False
526,526.0,1132.31,44.775,0.3989,44.65,44.9,0.25,1.8999999999999986,0,0.0,44.775,44.6,44.900000000000006,0.30000000000000426,1.8999999999999986,0.9756481481481482,18,9,9,0,0,False,False
527,527.0,1132.31,44.775,0.399,44.65,44.9,0.25,1.8999999999999986,0,0.0,44.775,44.6,44.900000000000006,0.30000000000000426,1.8999999999999986,0.9756018518518519,18,9,9,0,0,False,False
528,528.0,1132.31,44.775,0.3991,44.65,44.9,0.25,1.8999999999999986,0,0.0,44.775,44.6,44.900000000000006,0.30000000000000426,1.8999999999999986,0.9755555555555555,18,9,9,0,0,False,False
529,529.0,1132.31,44.7,0.3991,44.55,44.85,0.30000000000000426,1.8999999999999986,0,0.0,44.7,44.5,44.900000000000006,0.4000000000000057,1.8999999999999986,0.9755092592592592,18,9,9,0,0,False,False
530,530.0,1132.28,44.625,0.3991,44.5,44.75,0.25,1.8999999999999986,0,0.0,44.625,44.5,44.75,0.25,1.8999999999999986,0.975462962962963,18,9,9,0,0,True,True
531,531.0,1132.28,44.625,0.3993,44.5,44.75,0.25,1.8999999999999986,0,0.0,44.625,44.5,44.75,0.25,1.8999999999999986,0.9754166666666667,18,9,9,0,0,True,True
