step,timestamp,index_price,option_mid,option_delta,market_bid,market_ask,market_spread,cash,inventory,net_delta,reservation_price,lp_bid,lp_ask,lp_spread,pnl,time_remaining_ratio,total_trades,total_bought,total_sold
528,528.0,1132.31,44.775,0.3991,44.65,44.9,0.25,-319.54896922713266,8,3.1928,44.71092680272109,43.98526948250184,45.43658412294034,1.451314640438497,38.65103077286733,0.4013605442176871,50,29,21
529,529.0,1132.31,44.7,0.3991,44.55,44.85,0.30000000000000426,-319.54896922713266,8,3.1928,44.636107800453516,43.910677237603885,45.36153836330315,1.4508611256992623,38.051030772867364,0.4002267573696145,50,29,21
530,530.0,1132.28,44.625,0.3991,44.5,44.75,0.25,-319.54896922713266,8,3.1928,44.56128879818594,43.83608499270592,45.28649260366596,1.450407610960042,37.45103077286734,0.39909297052154197,50,29,21
531,531.0,1132.28,44.625,0.3993,44.5,44.75,0.25,-319.54896922713266,8,3.1944,44.56143795918367,43.83646091107327,45.286415007294075,1.4499540962208073,37.45103077286734,0.3979591836734694,50,29,21
532,532.0,1132.28,44.65,0.3993,44.5,44.8,0.29999999999999716,-319.54896922713266,8,3.1944,44.586619047619045,43.86186875687825,45.31136933835984,1.449500581481587,37.65103077286733,0.3968253968253968,50,29,21
533,533.0,1132.28,44.675,0.3992,44.55,44.8,0.25,-319.54896922713266,8,3.1936,44.61181596371882,43.88729243034764,45.336339497089995,1.4490470667423523,37.85103077286732,0.3956916099773243,50,29,21
534,534.0,1132.28,44.675,0.3992,44.55,44.8,0.25,-363.4366694579338,9,3.1936,44.61199700680272,43.88770023080116,45.336293782804276,1.4485935520031177,38.63833054206617,0.3945578231292517,51,30,21
535,535.0,1132.28,44.7,0.3992,44.55,44.85,0.30000000000000426,-363.4366694579338,9,3.5928,44.62932530612245,43.905255287490505,45.3533953247544,1.4481400372638973,38.863330542066194,0.3934240362811791,51,30,21
536,536.0,1132.28,44.7,0.3991,44.55,44.85,0.30000000000000426,-363.4366694579338,9,3.5919,44.62954663265307,43.905703371390736,45.3533898939154,1.4476865225246627,38.863330542066194,0.3922902494331066,51,30,21
537,537.0,1132.28,44.675,0.3992,44.55,44.8,0.25,-363.4366694579338,9,3.5928,44.60473265306122,43.8811161491685,45.32834915695394,1.4472330077854423,38.63833054206617,0.391156462585034,51,30,21
538,538.0,1132.28,44.675,0.3992,44.55,44.8,0.25,-363.4366694579338,9,3.5928,44.60493632653061,43.88154658000751,45.32832607305372,1.4467794930462077,38.63833054206617,0.3900226757369615,51,30,21
539,539.0,1132.28,44.675,0.3992,44.55,44.8,0.25,-363.4366694579338,9,3.5928,44.60514,43.88197701084651,45.328302989153485,1.446325978306973,38.63833054206617,0.3888888888888889,51,30,21
540,540.0,1132.25,44.675,0.3992,44.55,44.8,0.25,-363.4366694579338,9,3.5928,44.605343673469385,43.88240744168551,45.32827990525326,1.4458724635677527,38.63833054206617,0.3877551020408163,51,30,21
541,541.0,1132.25,44.675,0.3992,44.55,44.8,0.25,-363.4366694579338,9,3.5928,44.60554734693877,43.88283787252451,45.32825682135303,1.445418948828518,38.63833054206617,0.3866213151927438,51,30,21
542,542.0,1132.25,44.65,0.3992,44.5,44.8,0.29999999999999716,-363.4366694579338,9,3.5928,44.580751020408165,43.858268303363516,45.303233737452814,1.4449654340892977,38.41333054206615,0.3854875283446712,51,30,21
543,543.0,1132.25,44.65,0.3992,44.5,44.8,0.29999999999999716,-363.4366694579338,9,3.5928,44.58095469387755,43.85869873420252,45.30321065355258,1.444511919350063,38.41333054206615,0.3843537414965986,51,30,21
544,544.0,1132.25,44.625,0.3993,44.5,44.75,0.25,-363.4366694579338,9,3.5937,44.55614112244898,43.83411192014356,45.27817032475439,1.4440584046108285,38.18833054206618,0.3832199546485261,51,30,21
545,545.0,1132.25,44.625,0.3993,44.5,44.75,0.25,-363.4366694579338,9,3.5937,44.55634484693878,43.834542402002974,45.27814729187458,1.443604889871608,38.18833054206618,0.3820861678004535,51,30,21
546,546.0,1132.25,44.675,0.3993,44.55,44.8,0.25,-363.4366694579338,9,3.5937,44.60654857142857,43.88497288386238,45.328124258994755,1.4431513751323735,38.63833054206617,0.38095238095238093,51,30,21
547,547.0,1132.25,44.625,0.3996,44.5,44.75,0.25,-363.4366694579338,9,3.5964,44.55670102040816,43.835352090211586,45.27804995060474,1.442697860393153,38.18833054206618,0.3798185941043084,51,30,21
548,548.0,1132.25,44.625,0.3996,44.5,44.75,0.25,-363.4366694579338,9,3.5964,44.556904897959186,43.835782725132226,45.278027070786145,1.4422443456539185,38.18833054206618,0.3786848072562358,51,30,21
549,549.0,1132.25,44.625,0.3994,44.5,44.75,0.25,-363.4366694579338,9,3.5946,44.55714275510204,43.8362473396447,45.278038170559384,1.4417908309146839,38.18833054206618,0.37755102040816324,51,30,21
550,550.0,1132.08,44.625,0.3993,44.5,44.75,0.25,-407.27336426923387,10,3.5937,44.55736346938775,43.83669481130002,45.278032127475484,1.4413373161754635,38.976635730766134,0.3764172335600907,52,31,21
551,551.0,1132.08,44.675,0.3994,44.55,44.8,0.25,-407.27336426923387,10,3.9939999999999998,44.600055895691604,43.87961399497349,45.32049779640972,1.4408838014362289,39.476635730766134,0.37528344671201813,52,31,21
552,552.0,1132.08,44.675,0.3994,44.55,44.8,0.25,-407.27336426923387,10,3.9939999999999998,44.60028231292517,43.88006716957666,45.32049745627367,1.4404302866970085,39.476635730766134,0.3741496598639456,52,31,21
553,553.0,1132.08,44.675,0.3995,44.55,44.8,0.25,-407.27336426923387,10,3.995,44.60049007936507,43.880501693386186,45.32047846534396,1.4399767719577738,39.476635730766134,0.373015873015873,52,31,21
554,554.0,1132.08,44.675,0.3994,44.55,44.8,0.25,-407.27336426923387,10,3.9939999999999998,44.600735147392285,43.880973518783016,45.320496776001555,1.4395232572185392,39.476635730766134,0.37188208616780044,52,31,21
555,555.0,1132.08,44.675,0.3995,44.55,44.8,0.25,-407.27336426923387,10,3.995,44.60094302721088,43.88140815597122,45.32047789845054,1.4390697424793188,39.476635730766134,0.3707482993197279,52,31,21
556,556.0,1132.08,44.65,0.3995,44.5,44.8,0.29999999999999716,-407.27336426923387,10,3.995,44.57616950113378,43.85686138726374,45.295477615003826,1.4386162277400842,39.226635730766134,0.36961451247165533,52,31,21
557,557.0,1132.08,44.65,0.3994,44.5,44.8,0.29999999999999716,-407.27336426923387,10,3.9939999999999998,44.57641439909297,43.85733304259254,45.29549575559339,1.4381627130008496,39.226635730766134,0.36848072562358275,52,31,21
558,558.0,1132.08,44.6,0.3992,44.45,44.75,0.29999999999999716,-407.27336426923387,10,3.992,44.52667755102041,43.8078229518896,45.24553215015123,1.4377091982616292,38.726635730766134,0.3673469387755102,52,31,21
559,559.0,1132.08,44.625,0.3995,44.5,44.75,0.25,-407.27336426923387,10,3.995,44.551848922902494,43.833221081141296,45.27047676466369,1.4372556835223946,38.976635730766134,0.36621315192743764,52,31,21
560,560.0,1132.12,44.625,0.3994,44.5,44.75,0.25,-407.27336426923387,10,3.9939999999999998,44.55209365079365,43.833692566402064,45.27049473518524,1.4368021687831742,38.976635730766134,0.36507936507936506,52,31,21
561,561.0,1132.12,44.625,0.3992,44.5,44.75,0.25,-407.27336426923387,10,3.992,44.55235646258503,43.83418213556306,45.270530789607,1.4363486540439396,38.976635730766134,0.36394557823129253,52,31,21
562,562.0,1132.12,44.625,0.3992,44.5,44.75,0.25,-407.27336426923387,10,3.992,44.55258276643991,43.83463519678756,45.270530336092264,1.435895139304705,38.976635730766134,0.36281179138321995,52,31,21
563,563.0,1132.12,44.65,0.3992,44.5,44.8,0.29999999999999716,-407.27336426923387,10,3.992,44.577809070294784,43.86008825801204,45.295529882577526,1.4354416245654846,39.226635730766134,0.36167800453514737,52,31,21
564,564.0,1132.12,44.625,0.3992,44.5,44.75,0.25,-407.27336426923387,10,3.992,44.55303537414966,43.83554131923653,45.27052942906278,1.43498810982625,38.976635730766134,0.36054421768707484,52,31,21
565,565.0,1132.12,44.6,0.3994,44.45,44.75,0.29999999999999716,-407.27336426923387,10,3.9939999999999998,44.52822573696145,43.81095843941794,45.24549303450497,1.4345345950870296,38.726635730766134,0.35941043083900226,52,31,21
566,566.0,1132.12,44.6,0.3993,44.45,44.75,0.29999999999999716,-407.27336426923387,10,3.993,44.52847006802721,43.81142952785331,45.24551060820111,1.434081080347795,38.726635730766134,0.35827664399092973,52,31,21
567,567.0,1132.12,44.525,0.3994,44.4,44.65,0.25,-407.27336426923387,10,3.9939999999999998,44.45367857142857,43.73686478862429,45.17049235423285,1.4336275656085604,37.976635730766134,0.35714285714285715,52,31,21
568,568.0,1132.12,44.525,0.3992,44.4,44.65,0.25,-407.27336426923387,10,3.992,44.45394058956916,43.73735356413449,45.17052761500383,1.43317405086934,37.976635730766134,0.35600907029478457,52,31,21
569,569.0,1132.12,44.425,0.3994,44.3,44.55,0.25,-407.27336426923387,10,3.9939999999999998,44.354131405895686,43.63777113783063,45.07049167396074,1.4327205361301054,36.976635730766134,0.35487528344671204,52,31,21
570,570.0,1132.13,44.55,0.3997,44.4,44.7,0.30000000000000426,-407.27336426923387,10,3.997,44.47930476190476,43.763171251209315,45.1954382726002,1.432267021390885,38.226635730766134,0.35374149659863946,52,31,21
571,571.0,1132.13,44.575,0.3999,44.45,44.7,0.25,-407.27336426923387,10,3.9989999999999997,44.504496088435374,43.78858933510955,45.2204028417612,1.4318135066516504,38.476635730766134,0.3526077097505669,52,31,21
572,572.0,1132.13,44.525,0.3997,44.4,44.65,0.25,-407.27336426923387,10,3.997,44.45475793650794,43.73907794055173,45.17043793246415,1.4313599919124158,37.976635730766134,0.35147392290249435,52,31,21
573,573.0,1132.13,44.525,0.3999,44.4,44.65,0.25,-407.27336426923387,10,3.9989999999999997,44.454949489795915,43.73949625120932,45.17040272838251,1.4309064771731954,37.976635730766134,0.35034013605442177,52,31,21
574,574.0,1132.13,44.55,0.3997,44.4,44.7,0.30000000000000426,-407.27336426923387,10,3.997,44.48021111111111,43.76498462989413,45.19543759232809,1.4304529624339608,38.226635730766134,0.3492063492063492,52,31,21
575,575.0,1132.13,44.575,0.3999,44.45,44.7,0.25,-407.27336426923387,10,3.9989999999999997,44.505402891156464,43.790403167309094,45.220402615003835,1.4299994476947404,38.476635730766134,0.34807256235827666,52,31,21
576,576.0,1132.13,44.575,0.3997,44.45,44.7,0.25,-407.27336426923387,10,3.997,44.50566428571429,43.790891319236536,45.22043725219204,1.4295459329555058,38.476635730766134,0.3469387755102041,52,31,21
577,577.0,1132.13,44.575,0.3997,44.45,44.7,0.25,-407.27336426923387,10,3.997,44.50589087301588,43.79134466390774,45.220437082124015,1.4290924182162712,38.476635730766134,0.3458049886621315,52,31,21
578,578.0,1132.13,44.575,0.3999,44.45,44.7,0.25,-362.05296182429805,9,3.9989999999999997,44.50608299319728,43.79176354145876,45.22040244493581,1.4286389034770508,39.12203817570196,0.34467120181405897,53,31,22
579,579.0,1132.13,44.575,0.3997,44.45,44.7,0.25,-362.05296182429805,9,3.5973,44.51320964285715,43.79911694848824,45.22730233722606,1.4281853887378162,39.12203817570196,0.3435374149659864,53,31,22
580,580.0,1132.23,44.575,0.4,44.45,44.7,0.25,-405.8524632342375,10,3.6,44.51336734693878,43.79950140993948,45.22723328393808,1.4277318739985958,39.89753676576248,0.3424036281179138,54,32,22
581,581.0,1132.23,44.575,0.3999,44.45,44.7,0.25,-405.8524632342375,10,3.9989999999999997,44.5067630952381,43.79312391560842,45.22040227486778,1.4272783592593612,39.89753676576248,0.3412698412698413,54,32,22
582,582.0,1132.23,44.525,0.3998,44.4,44.65,0.25,-405.8524632342375,10,3.9979999999999998,44.45700680272109,43.743594380461026,45.17041922498115,1.4268248445201266,39.39753676576248,0.3401360544217687,54,32,22
583,583.0,1132.23,44.475,0.4,44.35,44.6,0.25,-405.8524632342375,10,4.0,44.40719954648526,43.694013881594806,45.12038521137571,1.4263713297809062,38.89753676576248,0.33900226757369617,54,32,22
584,584.0,1132.23,44.425,0.3997,44.3,44.55,0.25,-405.8524632342375,10,3.997,44.35747698412698,43.64451807660615,45.07043589164782,1.4259178150416716,38.39753676576248,0.3378684807256236,54,32,22
585,585.0,1132.23,44.425,0.3999,44.3,44.55,0.25,-405.8524632342375,10,3.9989999999999997,44.357669897959184,43.644937747807965,45.0704020481104,1.425464300302437,38.39753676576248,0.336734693877551,54,32,22
586,586.0,1132.23,44.35,0.4,44.2,44.5,0.29999999999999716,-405.8524632342375,10,4.0,44.282879818594104,43.570374425812496,44.99538521137571,1.4250107855632166,37.64753676576248,0.3356009070294785,54,32,22
587,587.0,1132.23,44.325,0.4,44.2,44.45,0.25,-405.8524632342375,10,4.0,44.25810657596372,43.54582794055173,44.970385211375714,1.424557270823982,37.39753676576248,0.3344671201814059,54,32,22
588,588.0,1132.23,44.375,0.4001,44.25,44.5,0.25,-405.8524632342375,10,4.001,44.30831666666667,43.59626478862429,45.02036854470905,1.4241037560847616,37.89753676576248,0.3333333333333333,54,32,22
589,589.0,1132.23,44.35,0.4002,44.2,44.5,0.29999999999999716,-405.8524632342375,10,4.002,44.283526870748304,43.57170175007554,44.99535199142107,1.423650241345527,37.64753676576248,0.3321995464852608,54,32,22
590,590.0,1131.57,44.35,0.4003,44.2,44.5,0.29999999999999716,-405.8524632342375,10,4.003,44.28373718820862,43.57213882490547,44.995335551511765,1.4231967266062924,37.64753676576248,0.3310657596371882,54,32,22
591,591.0,1131.57,44.325,0.4001,44.2,44.45,0.25,-405.8524632342375,10,4.001,44.25899710884354,43.54762550291,44.970368714777074,1.422743211867072,37.39753676576248,0.3299319727891156,54,32,22
592,592.0,1131.57,44.4,0.4001,44.25,44.55,0.29999999999999716,-405.8524632342375,10,4.001,44.334223922902495,43.62307907433858,45.045368771466414,1.4222896971278374,38.14753676576248,0.3287981859410431,54,32,22
593,593.0,1131.57,44.4,0.4001,44.25,44.55,0.29999999999999716,-405.8524632342375,10,4.001,44.33445073696145,43.62353264576714,45.04536882815576,1.421836182388617,38.14753676576248,0.3276643990929705,54,32,22
594,594.0,1131.57,44.425,0.4,44.3,44.55,0.25,-405.8524632342375,10,4.0,44.35969387755102,43.649002543726326,45.07038521137571,1.4213826676493824,38.39753676576248,0.32653061224489793,54,32,22
595,595.0,1131.57,44.325,0.4002,44.2,44.45,0.25,-405.8524632342375,10,4.002,44.2598880952381,43.54942351878302,44.97035267169317,1.4209291529101478,37.39753676576248,0.3253968253968254,54,32,22
596,596.0,1131.57,44.375,0.4002,44.25,44.5,0.25,-405.8524632342375,10,4.002,44.31011496598639,43.59987714690093,45.02035278507186,1.4204756381709274,37.89753676576248,0.3242630385487528,54,32,22
597,597.0,1131.57,44.375,0.4002,44.25,44.5,0.25,-405.8524632342375,10,4.002,44.31034183673469,43.60033077501885,45.02035289845054,1.4200221234316928,37.89753676576248,0.3231292517006803,54,32,22
598,598.0,1131.57,44.375,0.4001,44.25,44.5,0.25,-405.8524632342375,10,4.001,44.310584807256234,43.60080050291,45.02036911160247,1.4195686086924724,37.89753676576248,0.3219954648526077,54,32,22
599,599.0,1131.57,44.375,0.4001,44.25,44.5,0.25,-405.8524632342375,10,4.001,44.310811621315196,43.60125407433858,45.020369168291815,1.4191150939532378,37.89753676576248,0.32086167800453513,54,32,22
600,600.0,1131.55,44.35,0.4001,44.2,44.5,0.29999999999999716,-405.8524632342375,10,4.001,44.28603843537415,43.57670764576715,44.995369224981154,1.4186615792140032,37.64753676576248,0.3197278911564626,54,32,22
601,601.0,1131.55,44.325,0.4,44.2,44.45,0.25,-405.8524632342375,10,4.0,44.26128117913832,43.55217714690093,44.970385211375714,1.4182080644747828,37.39753676576248,0.31859410430839,54,32,22
602,602.0,1131.55,44.325,0.4001,44.2,44.45,0.25,-404.43470868450197,10,4.001,44.261492063492064,43.55261478862429,44.97036933835984,1.4177545497355482,38.81529131549803,0.31746031746031744,56,33,23
603,603.0,1131.55,44.325,0.4,44.2,44.45,0.25,-404.43470868450197,10,4.0,44.26173469387756,43.55308417637939,44.97038521137572,1.4173010349963278,38.81529131549803,0.3163265306122449,56,33,23
604,604.0,1131.55,44.3,0.4,44.15,44.45,0.30000000000000426,-404.43470868450197,10,4.0,44.23696145124716,43.528537691118615,44.94538521137571,1.4168475202570932,38.56529131549803,0.31519274376417233,56,33,23
605,605.0,1131.55,44.3,0.3999,44.15,44.45,0.30000000000000426,-404.43470868450197,10,3.9989999999999997,44.23720391156462,43.52900690880569,44.94540091432355,1.4163940055178585,38.56529131549803,0.31405895691609975,56,33,23
606,606.0,1131.55,44.275,0.4002,44.15,44.4,0.25,-404.43470868450197,10,4.002,44.21238367346939,43.50441342808007,44.92035391885871,1.4159404907786382,38.31529131549803,0.3129251700680272,56,33,23
607,607.0,1131.55,44.225,0.4001,44.1,44.35,0.25,-404.43470868450197,10,4.001,44.16262613378685,43.45488264576715,44.87036962180655,1.4154869760394035,37.81529131549803,0.31179138321995464,56,33,23
608,608.0,1131.55,44.25,0.4002,44.1,44.4,0.29999999999999716,-404.43470868450197,10,4.002,44.18783741496598,43.48032068431589,44.895354145616075,1.4150334613001831,38.06529131549803,0.31065759637188206,56,33,23
609,609.0,1131.55,44.3,0.3999,44.15,44.45,0.30000000000000426,-404.43470868450197,10,3.9989999999999997,44.23811071428571,43.530820741005236,44.945400687566185,1.4145799465609485,38.56529131549803,0.30952380952380953,56,33,23
610,610.0,1131.48,44.275,0.4,44.15,44.4,0.25,-447.940967464056,11,4.0,44.21332199546485,43.506258779553995,44.92038521137571,1.414126431821714,39.084032535944004,0.30839002267573695,57,34,23
611,611.0,1131.48,44.275,0.4002,44.15,44.4,0.25,-447.940967464056,11,4.4022,44.20736982993197,43.50053337139072,44.91420628847322,1.4136729170824935,39.084032535944004,0.3072562358276644,57,34,23
612,612.0,1131.48,44.175,0.4003,44.05,44.3,0.25,-447.940967464056,11,4.4033,44.107602551020406,43.40099284984878,44.814212252192036,1.413219402343259,37.98403253594398,0.30612244897959184,57,34,23
613,613.0,1131.48,44.175,0.4003,44.05,44.3,0.25,-447.940967464056,11,4.4033,44.10785217120181,43.4014692273998,44.814235115003825,1.4127658876040243,37.98403253594398,0.30498866213151926,57,34,23
614,614.0,1131.48,44.175,0.4001,44.05,44.3,0.25,-403.12667606220407,10,4.4011000000000005,44.1081352154195,43.4019790289871,44.814291401851904,1.412312372864804,38.62332393779593,0.30385487528344673,58,34,24
615,615.0,1131.48,44.15,0.4002,44.0,44.3,0.29999999999999716,-403.12667606220407,10,4.002,44.08942551020408,43.383496081141296,44.795354939266865,1.4118588581255693,38.37332393779593,0.30272108843537415,58,34,24
616,616.0,1131.48,44.175,0.4004,44.05,44.3,0.25,-403.12667606220407,10,4.004,44.114622222222216,43.40891955052904,44.82032489391539,1.411405343386349,38.62332393779593,0.30158730158730157,58,34,24
617,617.0,1131.48,44.225,0.4002,44.1,44.35,0.25,-403.12667606220407,10,4.002,44.16487925170068,43.459403337377125,44.87035516602424,1.4109518286471143,39.12332393779593,0.30045351473922904,58,34,24
618,618.0,1131.48,44.175,0.4003,44.05,44.3,0.25,-403.12667606220407,10,4.003,44.11509115646258,43.40984199950864,44.82034031341652,1.4104983139078797,38.62332393779593,0.29931972789115646,58,34,24
619,619.0,1131.48,44.15,0.4003,44.0,44.3,0.29999999999999716,-403.12667606220407,10,4.003,44.09031808390023,43.3852956843159,44.79534048348456,1.4100447991686593,38.37332393779593,0.2981859410430839,58,34,24
620,620.0,1131.5,44.15,0.4003,44.0,44.3,0.29999999999999716,-403.12667606220407,10,4.003,44.090545011337866,43.385749369123154,44.79534065355258,1.4095912844294247,38.37332393779593,0.29705215419501135,58,34,24
621,621.0,1131.5,44.15,0.4003,44.0,44.3,0.29999999999999716,-358.33133523858345,9,4.003,44.09077193877551,43.38620305393041,44.79534082362061,1.4091377696902043,39.01866476141652,0.29591836734693877,59,34,25
622,622.0,1131.5,44.225,0.4002,44.1,44.35,0.25,-358.33133523858345,9,3.6018,44.17191224489796,43.467570117422476,44.876254372373445,1.4086842549509697,39.693664761416585,0.2947845804988662,59,34,25
623,623.0,1131.5,44.2,0.4002,44.05,44.35,0.30000000000000426,-358.33133523858345,9,3.6018,44.14711642857143,43.44300105846556,44.8512317986773,1.408230740211735,39.46866476141656,0.29365079365079366,59,34,25
624,624.0,1131.5,44.175,0.4002,44.05,44.3,0.25,-358.33133523858345,9,3.6018,44.1223206122449,43.41843199950864,44.826209224981156,1.4077772254725147,39.24366476141654,0.2925170068027211,59,34,25
625,625.0,1131.5,44.125,0.4001,44.0,44.25,0.25,-358.33133523858345,9,3.6009,44.07253790816326,43.36887605279662,44.7761997635299,1.40732371073328,38.79366476141655,0.29138321995464855,59,34,25
626,626.0,1131.5,44.125,0.4003,44.0,44.25,0.25,-358.33133523858345,9,3.6027,44.072715918367344,43.369280820370314,44.77615101636437,1.4068701959940597,38.79366476141655,0.29024943310657597,59,34,25
627,627.0,1131.5,44.275,0.4003,44.15,44.4,0.25,-358.33133523858345,9,3.6027,44.222920153061224,43.51971181243381,44.92612849368864,1.406416681254825,40.14366476141652,0.2891156462585034,59,34,25
628,628.0,1131.5,44.275,0.4001,44.15,44.4,0.25,-358.33133523858345,9,3.6009,44.22315030612245,43.52016872286465,44.926131889380244,1.4059631665155905,40.14366476141652,0.28798185941043086,59,34,25
629,629.0,1131.5,44.3,0.4001,44.15,44.45,0.30000000000000426,-358.33133523858345,9,3.6009,44.24835443877551,43.54559961288732,44.95110926466369,1.40550965177637,40.36866476141654,0.2868480725623583,59,34,25
630,630.0,1131.49,44.325,0.4001,44.2,44.45,0.25,-401.90236574149344,10,3.6009,44.27355857142857,43.571030502910006,44.97608663994714,1.4050561370371355,41.34763425850656,0.2857142857142857,60,35,25
631,631.0,1131.49,44.325,0.4002,44.2,44.45,0.25,-401.90236574149344,10,4.002,44.26805544217687,43.565754131027916,44.97035675332583,1.404602622297915,41.34763425850656,0.28458049886621317,60,35,25
632,632.0,1131.49,44.35,0.4003,44.2,44.5,0.29999999999999716,-401.90236574149344,10,4.003,44.29326814058957,43.59119358681023,44.99534269436891,1.4041491075586805,41.59763425850656,0.2834467120181406,60,35,25
633,633.0,1131.49,44.325,0.4005,44.2,44.45,0.25,-401.90236574149344,10,4.005,44.268466836734696,43.56661904032497,44.97031463314442,1.403695592819446,41.34763425850656,0.282312925170068,60,35,25
634,634.0,1131.49,44.275,0.4005,44.15,44.4,0.25,-401.90236574149344,10,4.005,44.21869387755102,43.517072838510906,44.92031491659113,1.4032420780802255,40.84763425850656,0.2811791383219955,60,35,25
635,635.0,1131.49,44.325,0.4004,44.2,44.45,0.25,-401.90236574149344,10,4.004,44.268934920634926,43.56754063896443,44.97032920230542,1.402788563340991,41.34763425850656,0.2800453514739229,60,35,25
636,636.0,1131.49,44.275,0.4001,44.15,44.4,0.25,-401.90236574149344,10,4.001,44.2192037414966,43.518036217195714,44.920371265797485,1.4023350486017705,40.84763425850656,0.2789115646258503,60,35,25
637,637.0,1131.49,44.275,0.4004,44.15,44.4,0.25,-401.90236574149344,10,4.004,44.219388888888886,43.51844812195762,44.920329655820154,1.401881533862536,40.84763425850656,0.2777777777777778,60,35,25
638,638.0,1131.49,44.275,0.4001,44.15,44.4,0.25,-401.90236574149344,10,4.001,44.21965736961451,43.51894336005286,44.92037137917616,1.4014280191233013,40.84763425850656,0.2766439909297052,60,35,25
639,639.0,1131.49,44.275,0.4003,44.15,44.4,0.25,-401.90236574149344,10,4.003,44.21985663265306,43.51936938046102,44.9203438848451,1.4009745043840809,40.84763425850656,0.2755102040816326,60,35,25
640,640.0,1131.42,44.275,0.4002,44.15,44.4,0.25,-401.90236574149344,10,4.002,44.22009727891157,43.519836784089144,44.92035777373399,1.4005209896448463,40.84763425850656,0.2743764172335601,60,35,25
641,641.0,1131.42,44.275,0.4001,44.15,44.4,0.25,-401.90236574149344,10,4.001,44.22033781179138,43.520304074338576,44.92037154924419,1.4000674749056117,40.84763425850656,0.2732426303854875,60,35,25
642,642.0,1131.42,44.275,0.4001,44.15,44.4,0.25,-401.90236574149344,10,4.001,44.220564625850336,43.52075764576714,44.92037160593353,1.3996139601663913,40.84763425850656,0.272108843537415,60,35,25
643,643.0,1131.42,44.3,0.4001,44.15,44.45,0.30000000000000426,-401.90236574149344,10,4.001,44.2457914399093,43.54621121719572,44.945371662622875,1.3991604454271567,41.09763425850656,0.2709750566893424,60,35,25
644,644.0,1131.42,44.3,0.4003,44.15,44.45,0.30000000000000426,-401.90236574149344,10,4.003,44.24599126984127,43.5466378044973,44.94534473518524,1.3987069306879363,41.09763425850656,0.2698412698412698,60,35,25
645,645.0,1131.42,44.3,0.4001,44.15,44.45,0.30000000000000426,-401.90236574149344,10,4.001,44.24624506802721,43.547118360052856,44.94537177600156,1.3982534159487017,41.09763425850656,0.2687074829931973,60,35,25
646,646.0,1131.42,44.225,0.4001,44.1,44.35,0.25,-401.90236574149344,10,4.001,44.171471882086166,43.47257193148143,44.8703718326909,1.397799901209467,40.34763425850656,0.2675736961451247,60,35,25
647,647.0,1131.42,44.2,0.4001,44.05,44.35,0.30000000000000426,-401.90236574149344,10,4.001,44.14669869614513,43.448025502910006,44.84537188938025,1.3973463864702467,40.09763425850656,0.26643990929705214,60,35,25
648,648.0,1131.42,44.225,0.4004,44.1,44.35,0.25,-401.90236574149344,10,4.004,44.171885714285715,43.47343927842021,44.87033215015122,1.396892871731012,40.34763425850656,0.2653061224489796,60,35,25
649,649.0,1131.42,44.225,0.4004,44.1,44.35,0.25,-401.90236574149344,10,4.004,44.1721126984127,43.4738930199168,44.87033237690859,1.3964393569917917,40.34763425850656,0.264172335600907,60,35,25
650,650.0,1131.4,44.225,0.4001,44.1,44.35,0.25,-401.90236574149344,10,4.001,44.172379138322,43.47438621719572,44.87037205944828,1.395985842252557,40.34763425850656,0.26303854875283444,60,35,25
651,651.0,1131.4,44.175,0.4003,44.05,44.3,0.25,-401.90236574149344,10,4.003,44.12257976190476,43.4248135981481,44.82034592566142,1.3955323275133225,39.84763425850656,0.2619047619047619,60,35,25
652,652.0,1131.4,44.175,0.4005,44.05,44.3,0.25,-401.90236574149344,10,4.005,44.122780612244895,43.425241205857844,44.820320018631946,1.395078812774102,39.84763425850656,0.26077097505668934,60,35,25
653,653.0,1131.4,44.2,0.4003,44.05,44.35,0.30000000000000426,-401.90236574149344,10,4.003,44.14803361678005,43.450720967762614,44.84534626579748,1.3946252980348675,40.09763425850656,0.25963718820861675,60,35,25
654,654.0,1131.4,44.2,0.4003,44.05,44.35,0.30000000000000426,-401.90236574149344,10,4.003,44.14826054421769,43.45117465256987,44.845346435865515,1.394171783295647,40.09763425850656,0.2585034013605442,60,35,25
655,655.0,1131.4,44.2,0.4003,44.05,44.35,0.30000000000000426,-401.90236574149344,10,4.003,44.14848747165533,43.45162833737712,44.845346605933535,1.3937182685564125,40.09763425850656,0.25736961451247165,60,35,25
656,656.0,1131.4,44.225,0.4003,44.1,44.35,0.25,-357.0320189654919,9,4.003,44.17371439909297,43.47708202218438,44.87034677600156,1.3932647538171778,40.99298103450815,0.2562358276643991,61,35,26
657,657.0,1131.4,44.2,0.4002,44.05,44.35,0.30000000000000426,-400.4896720194223,10,3.6018,44.15405867346939,43.457653053930414,44.85046429300837,1.3928112390779575,41.5103279805777,0.25510204081632654,62,36,26
658,658.0,1131.4,44.225,0.4002,44.1,44.35,0.25,-355.619312204872,9,4.002,44.17418095238095,43.47800209021159,44.87035981455031,1.3923577243387228,42.40568779512802,0.25396825396825395,63,36,27
659,659.0,1131.24,44.175,0.4002,44.05,44.3,0.25,-355.619312204872,9,3.6018,44.12946704081632,43.43351493601657,44.825419145616074,1.3919042095995025,41.95568779512797,0.2528344671201814,63,36,27
